"species","transect","frequency","comment"
"Sowerbaea juncea","T2",0,""
"Sowerbaea juncea","T45",3,""
"Sowerbaea juncea","T4",3,""
"Sowerbaea juncea","T42",0,""
"Sowerbaea juncea","T31",1,""
"Sowerbaea juncea","T24",0,""
"Sowerbaea juncea","T49",1,""
"Sowerbaea juncea","T21",0,""
"Sowerbaea juncea","T20",10,""
"Sowerbaea juncea","T48",0,""
"Sowerbaea juncea","T53",0,""
"Sowerbaea juncea","T32",0,""
"Sowerbaea juncea","T37",1,""
"Sowerbaea juncea","T30",0,""
"Sowerbaea juncea","T17",1,""
"Sowerbaea juncea","T6",4,""
"Sowerbaea juncea","T22",0,""
"Sowerbaea juncea","T50",2,""
"Sowerbaea juncea","T29",0,""
"Sowerbaea juncea","T25",0,""
"Sowerbaea juncea","T35",0,""
"Sowerbaea juncea","T46",0,""
"Sowerbaea juncea","T1",0,""
"Sowerbaea juncea","T16",0,""
"Sphaerolobium vimineum","T12",8,""
"Sphaerolobium vimineum","T57",0,""
"Sphaerolobium vimineum","T49",0,""
"Sphaerolobium vimineum","T48",0,""
"Sphaerolobium vimineum","T44",0,""
"Sphaerolobium vimineum","T38",0,""
"Sphaerolobium vimineum","T30",0,""
"Sphaerolobium vimineum","T43",0,""
"Sphaerolobium vimineum","T13",0,""
"Sphaerolobium vimineum","T32",1,""
"Sphaerolobium vimineum","T24",0,""
"Sphaerolobium vimineum","T59",6,""
"Sphaerolobium vimineum","T60",0,""
"Sphaerolobium vimineum","T39",0,""
"Sphaerolobium vimineum","T33",2,""
"Sphaerolobium vimineum","T23",5,""
"Sphaerolobium vimineum","T46",0,""
"Sphaerolobium vimineum","T28",0,""
"Sphaerolobium vimineum","T45",0,""
"Sphaerolobium vimineum","T47",0,""
"Sphaerolobium vimineum","T17",0,""
"Sphaerolobium vimineum","T42",0,""
"Sphaerolobium vimineum","T37",0,""
"Sphaerolobium vimineum","T34",0,""
"Sphaerolobium vimineum","T41",0,""
"Sphaerolobium vimineum","T4",0,""
"Sphaerolobium vimineum","T31",3,""
"Sphaerolobium vimineum","T53",0,""
"Sphaerolobium vimineum","T8",0,""
"Sphaerolobium vimineum","T3",0,""
"Sphaerolobium vimineum","T40",1,""
"Sphaerolobium vimineum","T15",6,""
"Sphaerolobium vimineum","T25",0,""
"Sphaerolobium vimineum","T2",0,""
"Sphaerolobium vimineum","T22",0,""
"Sphaerolobium vimineum","T14",0,""
"Sphaerolobium vimineum","T18",0,""
"Sphaerolobium vimineum","T29",0,""
"Sphaerolobium vimineum","T26",0,""
"Sphaerolobium vimineum","T11",0,""
"Sphaerolobium vimineum","T5",0,""
"Sphaerolobium vimineum","T36",1,""
"Sphaerolobium vimineum","T6",0,""
"Sphaerolobium vimineum","T50",0,""
"Sphaerolobium vimineum","T10",3,""
"Sphaerolobium vimineum","T7",0,""
"Sphaerolobium vimineum","T35",0,""
"Sphaerolobium vimineum","T9",1,""
"Sphaerolobium vimineum","T16",0,""
"Sphaerolobium vimineum","T19",0,""
"Sphaerolobium vimineum","T27",0,""
"Sphaerolobium vimineum","T1",0,""
"Sphaerolobium vimineum","T20",0,""
"Sphaerolobium vimineum","T21",0,""
"Sporadanthus gracilis","T17",0,""
"Sporadanthus gracilis","T48",0,""
"Sporadanthus gracilis","T12",0,""
"Sporadanthus gracilis","T38",0,""
"Sporadanthus gracilis","T42",0,""
"Sporadanthus gracilis","T33",0,""
"Sporadanthus gracilis","T31",0,""
"Sporadanthus gracilis","T34",0,""
"Sporadanthus gracilis","T30",0,""
"Sporadanthus gracilis","T22",0,""
"Sporadanthus gracilis","T43",0,""
"Sporadanthus gracilis","T49",0,""
"Sporadanthus gracilis","T50",0,""
"Sporadanthus gracilis","T53",0,""
"Sporadanthus gracilis","T37",0,""
"Sporadanthus gracilis","T16",0,""
"Sporadanthus gracilis","T36",0,""
"Sporadanthus gracilis","T3",0,""
"Sporadanthus gracilis","T59",0,""
"Sporadanthus gracilis","T47",0,""
"Sporadanthus gracilis","T32",0,""
"Sporadanthus gracilis","T57",0,""
"Sporadanthus gracilis","T2",0,""
"Sporadanthus gracilis","T60",0,""
"Sporadanthus gracilis","T44",0,""
"Sporadanthus gracilis","T19",0,""
"Sporadanthus gracilis","T24",0,""
"Sporadanthus gracilis","T11",0,""
"Sporadanthus gracilis","T29",0,""
"Sporadanthus gracilis","T13",0,""
"Sporadanthus gracilis","T23",2,""
"Sporadanthus gracilis","T8",0,""
"Sporadanthus gracilis","T45",0,""
"Sporadanthus gracilis","T25",0,""
"Sporadanthus gracilis","T10",0,""
"Sporadanthus gracilis","T35",0,""
"Sporadanthus gracilis","T28",0,""
"Sporadanthus gracilis","T39",0,""
"Sporadanthus gracilis","T14",0,""
"Sporadanthus gracilis","T41",0,""
"Sporadanthus gracilis","T7",0,""
"Sporadanthus gracilis","T21",0,""
"Sporadanthus gracilis","T4",0,""
"Sporadanthus gracilis","T18",0,""
"Sporadanthus gracilis","T6",0,""
"Sporadanthus gracilis","T9",0,""
"Sporadanthus gracilis","T27",0,""
"Sporadanthus gracilis","T20",0,""
"Sporadanthus gracilis","T40",0,""
"Sporadanthus gracilis","T5",0,""
"Sporadanthus gracilis","T46",3,""
"Sporadanthus gracilis","T1",0,""
"Sporadanthus gracilis","T26",0,""
"Sporadanthus gracilis","T15",24,""
"Sprengelia incarnata","T42",0,""
"Sprengelia incarnata","T23",0,""
"Sprengelia incarnata","T48",0,""
"Sprengelia incarnata","T50",1,""
"Sprengelia incarnata","T37",0,""
"Sprengelia incarnata","T2",0,""
"Sprengelia incarnata","T22",0,""
"Sprengelia incarnata","T36",1,""
"Sprengelia incarnata","T33",24,""
"Sprengelia incarnata","T17",0,""
"Sprengelia incarnata","T3",1,""
"Sprengelia incarnata","T49",0,""
"Sprengelia incarnata","T57",0,""
"Sprengelia incarnata","T28",0,""
"Sprengelia incarnata","T7",9,""
"Sprengelia incarnata","T59",5,""
"Sprengelia incarnata","T43",0,""
"Sprengelia incarnata","T16",0,""
"Sprengelia incarnata","T53",0,""
"Sprengelia incarnata","T47",0,""
"Sprengelia incarnata","T8",0,""
"Sprengelia incarnata","T30",9,""
"Sprengelia incarnata","T12",0,""
"Sprengelia incarnata","T60",0,""
"Sprengelia incarnata","T44",0,""
"Sprengelia incarnata","T14",0,""
"Sprengelia incarnata","T34",0,""
"Sprengelia incarnata","T24",0,""
"Sprengelia incarnata","T29",1,""
"Sprengelia incarnata","T4",6,""
"Sprengelia incarnata","T38",0,""
"Sprengelia incarnata","T18",0,""
"Sprengelia incarnata","T6",9,""
"Sprengelia incarnata","T27",0,""
"Sprengelia incarnata","T32",2,""
"Sprengelia incarnata","T10",0,""
"Sprengelia incarnata","T35",0,""
"Sprengelia incarnata","T39",4,""
"Sprengelia incarnata","T31",16,""
"Sprengelia incarnata","T21",0,""
"Sprengelia incarnata","T41",10,""
"Sprengelia incarnata","T11",4,""
"Sprengelia incarnata","T45",0,""
"Sprengelia incarnata","T25",0,""
"Sprengelia incarnata","T1",0,""
"Sprengelia incarnata","T40",0,""
"Sprengelia incarnata","T5",0,""
"Sprengelia incarnata","T26",0,""
"Sprengelia incarnata","T13",0,""
"Sprengelia incarnata","T20",17,""
"Sprengelia incarnata","T46",0,""
"Sprengelia incarnata","T15",0,""
"Sprengelia incarnata","T19",0,""
"Sprengelia incarnata","T9",0,""
"Stackhousia nuda","T22",0,""
"Stackhousia nuda","T60",0,""
"Stackhousia nuda","T32",0,""
"Stackhousia nuda","T7",0,""
"Stackhousia nuda","T37",0,""
"Stackhousia nuda","T28",0,""
"Stackhousia nuda","T2",0,""
"Stackhousia nuda","T38",0,""
"Stackhousia nuda","T57",0,""
"Stackhousia nuda","T3",0,""
"Stackhousia nuda","T35",0,""
"Stackhousia nuda","T25",0,""
"Stackhousia nuda","T49",0,""
"Stackhousia nuda","T17",4,""
"Stackhousia nuda","T24",0,""
"Stackhousia nuda","T44",0,""
"Stackhousia nuda","T36",0,""
"Stackhousia nuda","T48",0,""
"Stackhousia nuda","T33",0,""
"Stackhousia nuda","T18",0,""
"Stackhousia nuda","T47",0,""
"Stackhousia nuda","T8",0,""
"Stackhousia nuda","T42",0,""
"Stackhousia nuda","T12",0,""
"Stackhousia nuda","T5",0,""
"Stackhousia nuda","T43",0,""
"Stackhousia nuda","T34",0,""
"Stackhousia nuda","T46",0,""
"Stackhousia nuda","T53",0,""
"Stackhousia nuda","T45",0,""
"Stackhousia nuda","T21",0,""
"Stackhousia nuda","T16",0,""
"Stackhousia nuda","T23",0,""
"Stackhousia nuda","T39",0,""
"Stackhousia nuda","T27",0,""
"Stackhousia nuda","T30",0,""
"Stackhousia nuda","T50",0,""
"Stackhousia nuda","T26",0,""
"Stackhousia nuda","T59",0,""
"Stackhousia nuda","T14",0,""
"Stackhousia nuda","T41",0,""
"Stackhousia nuda","T6",0,""
"Stackhousia nuda","T1",0,""
"Stackhousia nuda","T13",0,""
"Stackhousia nuda","T9",4,""
"Stackhousia nuda","T4",0,""
"Stackhousia nuda","T20",0,""
"Stackhousia nuda","T15",0,""
"Stackhousia nuda","T31",0,""
"Stackhousia nuda","T19",0,""
"Stackhousia nuda","T29",0,""
"Stackhousia nuda","T11",0,""
"Stackhousia nuda","T40",0,""
"Stackhousia nuda","T10",0,""
"Stylidium lineare","T22",0,""
"Stylidium lineare","T42",0,""
"Stylidium lineare","T17",4,""
"Stylidium lineare","T32",1,""
"Stylidium lineare","T49",0,""
"Stylidium lineare","T34",0,""
"Stylidium lineare","T7",27,""
"Stylidium lineare","T3",3,""
"Stylidium lineare","T8",0,""
"Stylidium lineare","T60",0,""
"Stylidium lineare","T47",11,""
"Stylidium lineare","T37",0,""
"Stylidium lineare","T2",0,""
"Stylidium lineare","T41",12,""
"Stylidium lineare","T35",0,""
"Stylidium lineare","T43",0,""
"Stylidium lineare","T13",0,""
"Stylidium lineare","T38",0,""
"Stylidium lineare","T23",0,""
"Stylidium lineare","T45",0,""
"Stylidium lineare","T27",4,""
"Stylidium lineare","T18",0,""
"Stylidium lineare","T12",0,""
"Stylidium lineare","T50",2,""
"Stylidium lineare","T39",4,""
"Stylidium lineare","T44",7,""
"Stylidium lineare","T14",0,""
"Stylidium lineare","T26",0,""
"Stylidium lineare","T28",1,""
"Stylidium lineare","T31",3,""
"Stylidium lineare","T36",0,""
"Stylidium lineare","T48",3,""
"Stylidium lineare","T33",12,""
"Stylidium lineare","T15",0,""
"Stylidium lineare","T25",0,""
"Stylidium lineare","T57",0,""
"Stylidium lineare","T30",0,""
"Stylidium lineare","T20",13,""
"Stylidium lineare","T5",0,""
"Stylidium lineare","T4",20,""
"Stylidium lineare","T21",0,""
"Stylidium lineare","T24",0,""
"Stylidium lineare","T59",0,""
"Stylidium lineare","T1",0,""
"Stylidium lineare","T11",3,""
"Stylidium lineare","T16",0,""
"Stylidium lineare","T6",3,""
"Stylidium lineare","T53",16,""
"Stylidium lineare","T19",0,""
"Stylidium lineare","T10",0,""
"Stylidium lineare","T40",0,""
"Stylidium lineare","T46",0,""
"Stylidium lineare","T9",18,""
"Stylidium lineare","T29",0,""
"Symphionema paludosum","T7",3,""
"Symphionema paludosum","T3",0,""
"Symphionema paludosum","T57",0,""
"Symphionema paludosum","T22",0,""
"Symphionema paludosum","T2",0,""
"Symphionema paludosum","T49",0,""
"Symphionema paludosum","T37",0,""
"Symphionema paludosum","T47",0,""
"Symphionema paludosum","T27",1,""
"Symphionema paludosum","T42",0,""
"Symphionema paludosum","T12",0,""
"Symphionema paludosum","T17",9,""
"Symphionema paludosum","T8",0,""
"Symphionema paludosum","T14",0,""
"Symphionema paludosum","T34",0,""
"Symphionema paludosum","T59",0,""
"Symphionema paludosum","T44",0,""
"Symphionema paludosum","T48",0,""
"Symphionema paludosum","T33",0,""
"Symphionema paludosum","T6",0,""
"Symphionema paludosum","T23",0,""
"Symphionema paludosum","T32",0,""
"Symphionema paludosum","T25",0,""
"Symphionema paludosum","T50",0,""
"Symphionema paludosum","T60",0,""
"Symphionema paludosum","T5",0,""
"Symphionema paludosum","T13",0,""
"Symphionema paludosum","T41",1,""
"Symphionema paludosum","T53",0,""
"Symphionema paludosum","T43",0,""
"Symphionema paludosum","T18",1,""
"Symphionema paludosum","T38",0,""
"Symphionema paludosum","T40",0,""
"Symphionema paludosum","T45",0,""
"Symphionema paludosum","T39",0,""
"Symphionema paludosum","T31",0,""
"Symphionema paludosum","T30",0,""
"Symphionema paludosum","T35",0,""
"Symphionema paludosum","T11",0,""
"Symphionema paludosum","T15",0,""
"Symphionema paludosum","T36",0,""
"Symphionema paludosum","T28",0,""
"Symphionema paludosum","T1",0,""
"Symphionema paludosum","T20",0,""
"Symphionema paludosum","T29",0,""
"Symphionema paludosum","T9",6,""
"Symphionema paludosum","T10",0,""
"Symphionema paludosum","T46",0,""
"Symphionema paludosum","T4",0,""
"Symphionema paludosum","T26",0,""
"Symphionema paludosum","T16",0,""
"Symphionema paludosum","T24",0,""
"Symphionema paludosum","T21",0,""
"Symphionema paludosum","T19",0,""
"Tetraria capillaris","T22",15,""
"Tetraria capillaris","T3",0,""
"Tetraria capillaris","T60",0,""
"Tetraria capillaris","T8",7,""
"Tetraria capillaris","T37",14,""
"Tetraria capillaris","T32",0,""
"Tetraria capillaris","T6",0,""
"Tetraria capillaris","T2",0,""
"Tetraria capillaris","T18",0,""
"Tetraria capillaris","T5",0,""
"Tetraria capillaris","T17",0,""
"Tetraria capillaris","T47",0,""
"Tetraria capillaris","T44",0,""
"Tetraria capillaris","T57",0,""
"Tetraria capillaris","T28",0,""
"Tetraria capillaris","T35",0,""
"Tetraria capillaris","T59",0,""
"Tetraria capillaris","T7",0,""
"Tetraria capillaris","T9",1,""
"Tetraria capillaris","T48",0,""
"Tetraria capillaris","T23",0,""
"Tetraria capillaris","T27",2,""
"Tetraria capillaris","T25",0,""
"Tetraria capillaris","T42",0,""
"Tetraria capillaris","T12",5,""
"Tetraria capillaris","T39",0,""
"Tetraria capillaris","T49",18,""
"Tetraria capillaris","T14",5,""
"Tetraria capillaris","T46",0,""
"Tetraria capillaris","T53",0,""
"Tetraria capillaris","T38",0,""
"Tetraria capillaris","T13",0,""
"Tetraria capillaris","T16",0,""
"Tetraria capillaris","T1",0,""
"Tetraria capillaris","T45",1,""
"Tetraria capillaris","T15",14,""
"Tetraria capillaris","T30",0,""
"Tetraria capillaris","T50",0,""
"Tetraria capillaris","T20",0,""
"Tetraria capillaris","T43",0,""
"Tetraria capillaris","T4",0,""
"Tetraria capillaris","T41",0,""
"Tetraria capillaris","T24",0,""
"Tetraria capillaris","T10",0,""
"Tetraria capillaris","T11",0,""
"Tetraria capillaris","T36",0,""
"Tetraria capillaris","T33",0,""
"Tetraria capillaris","T34",0,""
"Tetraria capillaris","T26",0,""
"Tetraria capillaris","T31",1,""
"Tetraria capillaris","T19",0,""
"Tetraria capillaris","T40",0,""
"Tetraria capillaris","T21",0,""
"Tetraria capillaris","T29",0,""
"Tetrarrhena turfosa","T7",0,""
"Tetrarrhena turfosa","T47",1,""
"Tetrarrhena turfosa","T22",6,""
"Tetrarrhena turfosa","T35",0,""
"Tetrarrhena turfosa","T3",0,""
"Tetrarrhena turfosa","T42",0,""
"Tetrarrhena turfosa","T6",15,""
"Tetrarrhena turfosa","T37",1,""
"Tetrarrhena turfosa","T57",0,""
"Tetrarrhena turfosa","T36",0,""
"Tetrarrhena turfosa","T50",0,""
"Tetrarrhena turfosa","T23",0,""
"Tetrarrhena turfosa","T27",0,""
"Tetrarrhena turfosa","T8",1,""
"Tetrarrhena turfosa","T49",3,""
"Tetrarrhena turfosa","T12",14,""
"Tetrarrhena turfosa","T17",14,""
"Tetrarrhena turfosa","T2",0,""
"Tetrarrhena turfosa","T43",0,""
"Tetrarrhena turfosa","T48",1,""
"Tetrarrhena turfosa","T1",0,""
"Tetrarrhena turfosa","T45",3,""
"Tetrarrhena turfosa","T32",0,""
"Tetrarrhena turfosa","T25",10,""
"Tetrarrhena turfosa","T10",3,""
"Tetrarrhena turfosa","T60",15,""
"Tetrarrhena turfosa","T5",0,""
"Tetrarrhena turfosa","T4",2,""
"Tetrarrhena turfosa","T41",0,""
"Tetrarrhena turfosa","T59",0,""
"Tetrarrhena turfosa","T29",0,""
"Tetrarrhena turfosa","T18",0,""
"Tetrarrhena turfosa","T38",9,""
"Tetrarrhena turfosa","T33",1,""
"Tetrarrhena turfosa","T40",1,""
"Tetrarrhena turfosa","T39",13,""
"Tetrarrhena turfosa","T31",5,""
"Tetrarrhena turfosa","T30",0,""
"Tetrarrhena turfosa","T20",11,""
"Tetrarrhena turfosa","T24",2,""
"Tetrarrhena turfosa","T15",20,""
"Tetrarrhena turfosa","T14",0,""
"Tetrarrhena turfosa","T28",5,""
"Tetrarrhena turfosa","T34",4,""
"Tetrarrhena turfosa","T46",0,""
"Tetrarrhena turfosa","T21",0,""
"Tetrarrhena turfosa","T16",2,""
"Tetrarrhena turfosa","T9",6,""
"Tetrarrhena turfosa","T26",16,""
"Tetrarrhena turfosa","T53",6,""
"Tetrarrhena turfosa","T44",11,""
"Tetrarrhena turfosa","T19",27,""
"Tetrarrhena turfosa","T11",12,""
"Tetrarrhena turfosa","T13",29,""
"Tetratheca shiressii","T32",0,""
"Tetratheca shiressii","T17",0,""
"Tetratheca shiressii","T22",0,""
"Tetratheca shiressii","T37",0,""
"Tetratheca shiressii","T42",0,""
"Tetratheca shiressii","T47",0,""
"Tetratheca shiressii","T3",0,""
"Tetratheca shiressii","T27",0,""
"Tetratheca shiressii","T7",0,""
"Tetratheca shiressii","T8",0,""
"Tetratheca shiressii","T60",0,""
"Tetratheca shiressii","T20",0,""
"Tetratheca shiressii","T18",0,""
"Tetratheca shiressii","T2",3,""
"Tetratheca shiressii","T48",0,""
"Tetratheca shiressii","T28",0,""
"Tetratheca shiressii","T5",0,""
"Tetratheca shiressii","T13",0,""
"Tetratheca shiressii","T35",0,""
"Tetratheca shiressii","T16",0,""
"Tetratheca shiressii","T23",0,""
"Tetratheca shiressii","T45",0,""
"Tetratheca shiressii","T25",0,""
"Tetratheca shiressii","T12",0,""
"Tetratheca shiressii","T50",0,""
"Tetratheca shiressii","T39",0,""
"Tetratheca shiressii","T44",0,""
"Tetratheca shiressii","T41",0,""
"Tetratheca shiressii","T34",0,""
"Tetratheca shiressii","T43",0,""
"Tetratheca shiressii","T4",0,""
"Tetratheca shiressii","T36",0,""
"Tetratheca shiressii","T38",0,""
"Tetratheca shiressii","T6",0,""
"Tetratheca shiressii","T1",0,""
"Tetratheca shiressii","T15",0,""
"Tetratheca shiressii","T57",0,""
"Tetratheca shiressii","T30",0,""
"Tetratheca shiressii","T10",0,""
"Tetratheca shiressii","T59",0,""
"Tetratheca shiressii","T19",0,""
"Tetratheca shiressii","T26",0,""
"Tetratheca shiressii","T46",0,""
"Tetratheca shiressii","T40",0,""
"Tetratheca shiressii","T53",0,""
"Tetratheca shiressii","T9",0,""
"Tetratheca shiressii","T33",0,""
"Tetratheca shiressii","T14",0,""
"Tetratheca shiressii","T29",0,""
"Tetratheca shiressii","T49",0,""
"Tetratheca shiressii","T31",0,""
"Tetratheca shiressii","T24",0,""
"Tetratheca shiressii","T21",0,""
"Tetratheca shiressii","T11",0,""
"Thelionema caespitosum","T3",0,""
"Thelionema caespitosum","T22",1,""
"Thelionema caespitosum","T32",0,""
"Thelionema caespitosum","T5",0,""
"Thelionema caespitosum","T8",0,""
"Thelionema caespitosum","T48",0,""
"Thelionema caespitosum","T2",0,""
"Thelionema caespitosum","T6",0,""
"Thelionema caespitosum","T47",0,""
"Thelionema caespitosum","T57",0,""
"Thelionema caespitosum","T37",0,""
"Thelionema caespitosum","T42",0,""
"Thelionema caespitosum","T17",0,""
"Thelionema caespitosum","T18",0,""
"Thelionema caespitosum","T16",0,""
"Thelionema caespitosum","T28",0,""
"Thelionema caespitosum","T24",0,""
"Thelionema caespitosum","T7",0,""
"Thelionema caespitosum","T30",0,""
"Thelionema caespitosum","T38",0,""
"Thelionema caespitosum","T33",0,""
"Thelionema caespitosum","T23",0,""
"Thelionema caespitosum","T43",0,""
"Thelionema caespitosum","T25",0,""
"Thelionema caespitosum","T50",0,""
"Thelionema caespitosum","T35",0,""
"Thelionema caespitosum","T27",0,""
"Thelionema caespitosum","T44",0,""
"Thelionema caespitosum","T49",0,""
"Thelionema caespitosum","T34",0,""
"Thelionema caespitosum","T20",0,""
"Thelionema caespitosum","T31",0,""
"Thelionema caespitosum","T36",0,""
"Thelionema caespitosum","T9",0,""
"Thelionema caespitosum","T1",0,""
"Thelionema caespitosum","T45",0,""
"Thelionema caespitosum","T15",0,""
"Thelionema caespitosum","T39",0,""
"Thelionema caespitosum","T12",0,""
"Thelionema caespitosum","T53",0,""
"Thelionema caespitosum","T60",0,""
"Thelionema caespitosum","T13",0,""
"Thelionema caespitosum","T41",0,""
"Thelionema caespitosum","T40",0,""
"Thelionema caespitosum","T59",0,""
"Thelionema caespitosum","T29",0,""
"Thelionema caespitosum","T21",0,""
"Thelionema caespitosum","T10",0,""
"Thelionema caespitosum","T26",0,""
"Thelionema caespitosum","T4",0,""
"Thelionema caespitosum","T14",0,""
"Thelionema caespitosum","T11",0,""
"Thelionema caespitosum","T19",0,""
"Thelionema caespitosum","T46",0,""
"Thysanotus juncifolius","T32",0,""
"Thysanotus juncifolius","T47",4,""
"Thysanotus juncifolius","T3",0,""
"Thysanotus juncifolius","T35",0,""
"Thysanotus juncifolius","T37",1,""
"Thysanotus juncifolius","T18",0,""
"Thysanotus juncifolius","T38",1,""
"Thysanotus juncifolius","T48",1,""
"Thysanotus juncifolius","T22",0,""
"Thysanotus juncifolius","T17",0,""
"Thysanotus juncifolius","T8",0,""
"Thysanotus juncifolius","T42",0,""
"Thysanotus juncifolius","T27",0,""
"Thysanotus juncifolius","T25",0,""
"Thysanotus juncifolius","T7",0,""
"Thysanotus juncifolius","T34",0,""
"Thysanotus juncifolius","T20",0,""
"Thysanotus juncifolius","T2",2,""
"Thysanotus juncifolius","T36",4,""
"Thysanotus juncifolius","T21",0,""
"Thysanotus juncifolius","T16",0,""
"Thysanotus juncifolius","T53",3,""
"Thysanotus juncifolius","T45",2,""
"Thysanotus juncifolius","T15",0,""
"Thysanotus juncifolius","T57",0,""
"Thysanotus juncifolius","T23",0,""
"Thysanotus juncifolius","T5",0,""
"Thysanotus juncifolius","T39",8,""
"Thysanotus juncifolius","T49",0,""
"Thysanotus juncifolius","T12",0,""
"Thysanotus juncifolius","T28",0,""
"Thysanotus juncifolius","T43",0,""
"Thysanotus juncifolius","T13",9,""
"Thysanotus juncifolius","T9",2,""
